date,cash_$,invested_$,equity_$,open_positions,deposited_$
2024-01-26,25411.2,6060.93,31472.13,1,7800.0
2024-01-27,25411.2,6060.93,31472.13,1,7800.0
2024-01-28,25411.2,6060.93,31472.13,1,7800.0
2024-01-29,31656.38,0.0,31656.38,0,7800.0
2024-01-30,17411.01,14245.37,31656.38,2,7800.0
2024-01-31,13074.09,19215.43,32289.51,3,7800.0
2024-02-01,13274.09,19215.43,32489.51,3,8000.0
2024-02-02,13274.09,19215.43,32489.51,3,8000.0
2024-02-03,13274.09,19215.43,32489.51,3,8000.0
2024-02-04,13274.09,19215.43,32489.51,3,8000.0
2024-02-05,13274.09,19215.43,32489.51,3,8000.0
2024-02-06,13274.09,19215.43,32489.51,3,8000.0
2024-02-07,13274.09,19215.43,32489.51,3,8000.0
2024-02-08,13274.09,19215.43,32489.51,3,8000.0
2024-02-09,13274.09,19215.43,32489.51,3,8000.0
2024-02-10,13274.09,19215.43,32489.51,3,8000.0
2024-02-11,13274.09,19215.43,32489.51,3,8000.0
2024-02-12,13274.09,19215.43,32489.51,3,8000.0
2024-02-13,13274.09,19215.43,32489.51,3,8000.0
2024-02-14,13274.09,19215.43,32489.51,3,8000.0
2024-02-15,13274.09,19215.43,32489.51,3,8000.0
2024-02-16,13274.09,19215.43,32489.51,3,8000.0
2024-02-17,13274.09,19215.43,32489.51,3,8000.0
2024-02-18,13274.09,19215.43,32489.51,3,8000.0
2024-02-19,13274.09,19215.43,32489.51,3,8000.0
2024-02-20,13274.09,19215.43,32489.51,3,8000.0
2024-02-21,13274.09,19215.43,32489.51,3,8000.0
2024-02-22,20377.78,12757.52,33135.3,2,8000.0
2024-02-23,20377.78,12757.52,33135.3,2,8000.0
2024-02-24,20377.78,12757.52,33135.3,2,8000.0
2024-02-25,20377.78,12757.52,33135.3,2,8000.0
2024-02-26,20377.78,12757.52,33135.3,2,8000.0
2024-02-27,7123.66,26011.64,33135.3,4,8000.0
2024-02-28,0.0,33135.3,33135.3,6,8000.0
2024-02-29,0.0,33135.3,33135.3,6,8000.0
2024-03-01,4429.76,28291.88,32721.64,5,8200.0
2024-03-02,4429.76,28291.88,32721.64,5,8200.0
2024-03-03,4429.76,28291.88,32721.64,5,8200.0
2024-03-04,4429.76,28291.88,32721.64,5,8200.0
2024-03-05,4429.76,28291.88,32721.64,5,8200.0
2024-03-06,4429.76,28291.88,32721.64,5,8200.0
2024-03-07,4429.76,28291.88,32721.64,5,8200.0
2024-03-08,9897.09,23321.58,33218.67,4,8200.0
2024-03-09,9897.09,23321.58,33218.67,4,8200.0
2024-03-10,9897.09,23321.58,33218.67,4,8200.0
2024-03-11,9897.09,23321.58,33218.67,4,8200.0
2024-03-12,9897.09,23321.58,33218.67,4,8200.0
2024-03-13,9897.09,23321.58,33218.67,4,8200.0
2024-03-14,9897.09,23321.58,33218.67,4,8200.0
2024-03-15,9897.09,23321.58,33218.67,4,8200.0
2024-03-16,9897.09,23321.58,33218.67,4,8200.0
2024-03-17,9897.09,23321.58,33218.67,4,8200.0
2024-03-18,9897.09,23321.58,33218.67,4,8200.0
2024-03-19,19423.49,15037.75,34461.24,3,8200.0
2024-03-20,19423.49,15037.75,34461.24,3,8200.0
2024-03-21,19423.49,15037.75,34461.24,3,8200.0
2024-03-22,19423.49,15037.75,34461.24,3,8200.0
2024-03-23,19423.49,15037.75,34461.24,3,8200.0
2024-03-24,19423.49,15037.75,34461.24,3,8200.0
2024-03-25,3915.93,30545.31,34461.24,6,8200.0
2024-03-26,0.0,34461.24,34461.24,7,8200.0
2024-03-27,0.0,34978.16,34978.16,7,8200.0
2024-03-28,0.0,34978.16,34978.16,7,8200.0
2024-03-29,0.0,34978.16,34978.16,7,8200.0
2024-03-30,0.0,34978.16,34978.16,7,8200.0
2024-03-31,0.0,34978.16,34978.16,7,8200.0
2024-04-01,13483.53,22168.4,35651.93,4,8400.0
2024-04-02,13483.53,22168.4,35651.93,4,8400.0
2024-04-03,13483.53,22168.4,35651.93,4,8400.0
2024-04-04,13483.53,22168.4,35651.93,4,8400.0
2024-04-05,13483.53,22168.4,35651.93,4,8400.0
2024-04-06,13483.53,22168.4,35651.93,4,8400.0
2024-04-07,13483.53,22168.4,35651.93,4,8400.0
2024-04-08,13483.53,22168.4,35651.93,4,8400.0
2024-04-09,13483.53,22168.4,35651.93,4,8400.0
2024-04-10,13483.53,22168.4,35651.93,4,8400.0
2024-04-11,13483.53,22168.4,35651.93,4,8400.0
2024-04-12,13483.53,22168.4,35651.93,4,8400.0
2024-04-13,13483.53,22168.4,35651.93,4,8400.0
2024-04-14,13483.53,22168.4,35651.93,4,8400.0
2024-04-15,13483.53,22168.4,35651.93,4,8400.0
2024-04-16,13483.53,22168.4,35651.93,4,8400.0
2024-04-17,13483.53,22168.4,35651.93,4,8400.0
2024-04-18,13483.53,22168.4,35651.93,4,8400.0
2024-04-19,13483.53,22168.4,35651.93,4,8400.0
2024-04-20,13483.53,22168.4,35651.93,4,8400.0
2024-04-21,13483.53,22168.4,35651.93,4,8400.0
2024-04-22,8135.74,27516.19,35651.93,5,8400.0
2024-04-23,2787.95,32863.98,35651.93,6,8400.0
2024-04-24,5151.09,29444.78,34595.87,5,8400.0
2024-04-25,2203.29,32461.88,34665.18,5,8400.0
2024-04-26,0.0,35357.1,35357.1,6,8400.0
2024-04-27,0.0,35357.1,35357.1,6,8400.0
2024-04-28,0.0,35357.1,35357.1,6,8400.0
2024-04-29,0.0,35887.45,35887.45,6,8400.0
2024-04-30,6417.31,30053.53,36470.84,5,8400.0
2024-05-01,6617.31,30053.53,36670.84,5,8600.0
2024-05-02,6617.31,30053.53,36670.84,5,8600.0
2024-05-03,6617.31,30053.53,36670.84,5,8600.0
2024-05-04,6617.31,30053.53,36670.84,5,8600.0
2024-05-05,6617.31,30053.53,36670.84,5,8600.0
2024-05-06,6617.31,30053.53,36670.84,5,8600.0
2024-05-07,11579.22,25542.71,37121.93,4,8600.0
2024-05-08,11579.22,25542.71,37121.93,4,8600.0
2024-05-09,11579.22,25542.71,37121.93,4,8600.0
2024-05-10,11579.22,25542.71,37121.93,4,8600.0
2024-05-11,11579.22,25542.71,37121.93,4,8600.0
2024-05-12,11579.22,25542.71,37121.93,4,8600.0
2024-05-13,11579.22,25542.71,37121.93,4,8600.0
2024-05-14,19205.56,18609.68,37815.23,3,8600.0
2024-05-15,19205.56,18609.68,37815.23,3,8600.0
2024-05-16,19205.56,18609.68,37815.23,3,8600.0
2024-05-17,19205.56,18609.68,37815.23,3,8600.0
2024-05-18,19205.56,18609.68,37815.23,3,8600.0
2024-05-19,19205.56,18609.68,37815.23,3,8600.0
2024-05-20,19205.56,18609.68,37815.23,3,8600.0
2024-05-21,25088.12,13261.89,38350.01,2,8600.0
2024-05-22,25088.12,13261.89,38350.01,2,8600.0
2024-05-23,11409.31,27237.5,38646.81,4,8600.0
2024-05-24,3679.95,34966.86,38646.81,5,8600.0
2024-05-25,3679.95,34966.86,38646.81,5,8600.0
2024-05-26,3679.95,34966.86,38646.81,5,8600.0
2024-05-27,3679.95,34966.86,38646.81,5,8600.0
2024-05-28,0.0,38646.81,38646.81,6,8600.0
2024-05-29,0.0,38646.81,38646.81,6,8600.0
2024-05-30,0.0,38278.8,38278.8,6,8600.0
2024-05-31,0.0,38852.98,38852.98,7,8600.0
2024-06-01,6610.74,33025.03,39635.77,6,8800.0
2024-06-02,6610.74,33025.03,39635.77,6,8800.0
2024-06-03,15113.04,25295.67,40408.71,5,8800.0
2024-06-04,15113.04,25295.67,40408.71,5,8800.0
2024-06-05,21314.03,19811.46,41125.49,4,8800.0
2024-06-06,21314.03,19811.46,41125.49,4,8800.0
2024-06-07,27690.76,14014.44,41705.2,3,8800.0
2024-06-08,27690.76,14014.44,41705.2,3,8800.0
2024-06-09,27690.76,14014.44,41705.2,3,8800.0
2024-06-10,27690.76,14014.44,41705.2,3,8800.0
2024-06-11,27690.76,14014.44,41705.2,3,8800.0
2024-06-12,27690.76,14014.44,41705.2,3,8800.0
2024-06-13,27690.76,14014.44,41705.2,3,8800.0
2024-06-14,27690.76,14014.44,41705.2,3,8800.0
2024-06-15,27690.76,14014.44,41705.2,3,8800.0
2024-06-16,27690.76,14014.44,41705.2,3,8800.0
2024-06-17,27690.76,14014.44,41705.2,3,8800.0
2024-06-18,27690.76,14014.44,41705.2,3,8800.0
2024-06-19,27690.76,14014.44,41705.2,3,8800.0
2024-06-20,27690.76,14014.44,41705.2,3,8800.0
2024-06-21,27690.76,14014.44,41705.2,3,8800.0
2024-06-22,27690.76,14014.44,41705.2,3,8800.0
2024-06-23,27690.76,14014.44,41705.2,3,8800.0
2024-06-24,32744.24,8796.13,41540.37,2,8800.0
2024-06-25,32744.24,8796.13,41540.37,2,8800.0
2024-06-26,32744.24,8796.13,41540.37,2,8800.0
2024-06-27,41883.12,488.05,42371.18,1,8800.0
2024-06-28,42249.16,0.0,42249.16,0,8800.0
2024-06-29,42249.16,0.0,42249.16,0,8800.0
2024-06-30,42249.16,0.0,42249.16,0,8800.0
2024-07-01,42449.16,0.0,42449.16,0,9000.0
2024-07-02,42449.16,0.0,42449.16,0,9000.0
2024-07-03,42449.16,0.0,42449.16,0,9000.0
2024-07-04,42449.16,0.0,42449.16,0,9000.0
2024-07-05,42449.16,0.0,42449.16,0,9000.0
2024-07-06,42449.16,0.0,42449.16,0,9000.0
2024-07-07,42449.16,0.0,42449.16,0,9000.0
2024-07-08,42449.16,0.0,42449.16,0,9000.0
2024-07-09,42449.16,0.0,42449.16,0,9000.0
2024-07-10,42449.16,0.0,42449.16,0,9000.0
2024-07-11,42449.16,0.0,42449.16,0,9000.0
2024-07-12,42449.16,0.0,42449.16,0,9000.0
2024-07-13,42449.16,0.0,42449.16,0,9000.0
2024-07-14,42449.16,0.0,42449.16,0,9000.0
2024-07-15,42449.16,0.0,42449.16,0,9000.0
2024-07-16,42449.16,0.0,42449.16,0,9000.0
2024-07-17,42449.16,0.0,42449.16,0,9000.0
2024-07-18,42449.16,0.0,42449.16,0,9000.0
2024-07-19,42449.16,0.0,42449.16,0,9000.0
2024-07-20,42449.16,0.0,42449.16,0,9000.0
2024-07-21,42449.16,0.0,42449.16,0,9000.0
2024-07-22,42449.16,0.0,42449.16,0,9000.0
2024-07-23,36081.79,6367.37,42449.16,1,9000.0
2024-07-24,36081.79,6367.37,42449.16,1,9000.0
2024-07-25,29714.41,12734.75,42449.16,2,9000.0
2024-07-26,23347.04,19102.12,42449.16,3,9000.0
2024-07-27,23347.04,19102.12,42449.16,3,9000.0
2024-07-28,23347.04,19102.12,42449.16,3,9000.0
2024-07-29,14857.21,27591.96,42449.16,4,9000.0
2024-07-30,14857.21,27591.96,42449.16,4,9000.0
2024-07-31,0.0,42449.16,42449.16,6,9000.0
2024-08-01,200.0,42449.16,42649.16,6,9200.0
2024-08-02,200.0,42449.16,42649.16,6,9200.0
2024-08-03,200.0,42449.16,42649.16,6,9200.0
2024-08-04,200.0,42449.16,42649.16,6,9200.0
2024-08-05,200.0,42449.16,42649.16,6,9200.0
2024-08-06,200.0,42449.16,42649.16,6,9200.0
2024-08-07,6473.14,33959.33,40432.47,5,9200.0
2024-08-08,6473.14,33959.33,40432.47,5,9200.0
2024-08-09,6473.14,33959.33,40432.47,5,9200.0
2024-08-10,6473.14,33959.33,40432.47,5,9200.0
2024-08-11,6473.14,33959.33,40432.47,5,9200.0
2024-08-12,6473.14,33959.33,40432.47,5,9200.0
2024-08-13,6473.14,33959.33,40432.47,5,9200.0
2024-08-14,6473.14,33959.33,40432.47,5,9200.0
2024-08-15,6473.14,33959.33,40432.47,5,9200.0
2024-08-16,6473.14,33959.33,40432.47,5,9200.0
2024-08-17,6473.14,33959.33,40432.47,5,9200.0
2024-08-18,6473.14,33959.33,40432.47,5,9200.0
2024-08-19,15811.95,25469.5,41281.45,4,9200.0
2024-08-20,15811.95,25469.5,41281.45,4,9200.0
2024-08-21,15811.95,25469.5,41281.45,4,9200.0
2024-08-22,22470.32,19102.12,41572.44,3,9200.0
2024-08-23,22470.32,19102.12,41572.44,3,9200.0
2024-08-24,22470.32,19102.12,41572.44,3,9200.0
2024-08-25,22470.32,19102.12,41572.44,3,9200.0
2024-08-26,24578.91,16682.8,41261.71,2,9200.0
2024-08-27,18389.65,22872.06,41261.71,3,9200.0
2024-08-28,0.0,41261.71,41261.71,6,9200.0
2024-08-29,12156.73,31271.22,43427.95,5,9200.0
2024-08-30,0.0,43560.39,43560.39,7,9200.0
2024-08-31,0.0,43560.39,43560.39,7,9200.0
2024-09-01,200.0,43560.39,43760.39,7,9400.0
2024-09-02,200.0,43560.39,43760.39,7,9400.0
2024-09-03,16970.75,28314.25,45285.01,5,9400.0
2024-09-04,16970.75,28314.25,45285.01,5,9400.0
2024-09-05,16970.75,28314.25,45285.01,5,9400.0
2024-09-06,16970.75,28314.25,45285.01,5,9400.0
2024-09-07,16970.75,28314.25,45285.01,5,9400.0
2024-09-08,16970.75,28314.25,45285.01,5,9400.0
2024-09-09,16970.75,28314.25,45285.01,5,9400.0
2024-09-10,16970.75,28314.25,45285.01,5,9400.0
2024-09-11,16970.75,28314.25,45285.01,5,9400.0
2024-09-12,16970.75,28314.25,45285.01,5,9400.0
2024-09-13,20722.2,24903.84,45626.05,4,9400.0
2024-09-14,20722.2,24903.84,45626.05,4,9400.0
2024-09-15,20722.2,24903.84,45626.05,4,9400.0
2024-09-16,20722.2,24903.84,45626.05,4,9400.0
2024-09-17,27530.38,18714.59,46244.97,3,9400.0
2024-09-18,27530.38,18714.59,46244.97,3,9400.0
2024-09-19,0.0,46244.97,46244.97,6,9400.0
2024-09-20,0.0,46244.97,46244.97,6,9400.0
2024-09-21,0.0,46244.97,46244.97,6,9400.0
2024-09-22,0.0,46244.97,46244.97,6,9400.0
2024-09-23,0.0,46244.97,46244.97,6,9400.0
2024-09-24,0.0,46244.97,46244.97,6,9400.0
2024-09-25,0.0,46244.97,46244.97,6,9400.0
2024-09-26,5364.85,40055.72,45420.56,5,9400.0
2024-09-27,11501.02,34044.58,45545.6,4,9400.0
2024-09-28,11501.02,34044.58,45545.6,4,9400.0
2024-09-29,11501.02,34044.58,45545.6,4,9400.0
2024-09-30,10343.93,37498.02,47841.96,4,9400.0
2024-10-01,10543.93,37498.02,48041.96,4,9600.0
2024-10-02,10543.93,37498.02,48041.96,4,9600.0
2024-10-03,10543.93,37498.02,48041.96,4,9600.0
2024-10-04,10543.93,37498.02,48041.96,4,9600.0
2024-10-05,10543.93,37498.02,48041.96,4,9600.0
2024-10-06,10543.93,37498.02,48041.96,4,9600.0
2024-10-07,10543.93,37498.02,48041.96,4,9600.0
2024-10-08,10543.93,37498.02,48041.96,4,9600.0
2024-10-09,10543.93,37498.02,48041.96,4,9600.0
2024-10-10,10543.93,37498.02,48041.96,4,9600.0
2024-10-11,10543.93,37498.02,48041.96,4,9600.0
2024-10-12,10543.93,37498.02,48041.96,4,9600.0
2024-10-13,10543.93,37498.02,48041.96,4,9600.0
2024-10-14,10543.93,37498.02,48041.96,4,9600.0
2024-10-15,10543.93,37498.02,48041.96,4,9600.0
2024-10-16,10543.93,37498.02,48041.96,4,9600.0
2024-10-17,10543.93,37498.02,48041.96,4,9600.0
2024-10-18,10543.93,37498.02,48041.96,4,9600.0
2024-10-19,10543.93,37498.02,48041.96,4,9600.0
2024-10-20,10543.93,37498.02,48041.96,4,9600.0
2024-10-21,26142.99,21528.88,47671.87,2,9600.0
2024-10-22,26142.99,21528.88,47671.87,2,9600.0
2024-10-23,16608.62,31063.25,47671.87,3,9600.0
2024-10-24,0.0,47671.87,47671.87,5,9600.0
2024-10-25,0.0,47671.87,47671.87,5,9600.0
2024-10-26,0.0,47671.87,47671.87,5,9600.0
2024-10-27,0.0,47671.87,47671.87,5,9600.0
2024-10-28,0.0,47671.87,47671.87,5,9600.0
2024-10-29,0.0,47671.87,47671.87,5,9600.0
2024-10-30,0.0,51002.37,51002.37,6,9600.0
2024-10-31,0.0,51002.37,51002.37,6,9600.0
2024-11-01,200.0,51002.37,51202.37,6,9800.0
2024-11-02,200.0,51002.37,51202.37,6,9800.0
2024-11-03,200.0,51002.37,51202.37,6,9800.0
2024-11-04,8615.39,43352.01,51967.41,5,9800.0
2024-11-05,8615.39,43352.01,51967.41,5,9800.0
2024-11-06,19971.58,33151.54,53123.12,4,9800.0
2024-11-07,19971.58,33151.54,53123.12,4,9800.0
2024-11-08,19971.58,33151.54,53123.12,4,9800.0
2024-11-09,19971.58,33151.54,53123.12,4,9800.0
2024-11-10,19971.58,33151.54,53123.12,4,9800.0
2024-11-11,19971.58,33151.54,53123.12,4,9800.0
2024-11-12,34187.82,21191.05,55378.87,3,9800.0
2024-11-13,34187.82,21191.05,55378.87,3,9800.0
2024-11-14,39228.49,16608.62,55837.11,2,9800.0
2024-11-15,39228.49,16608.62,55837.11,2,9800.0
2024-11-16,39228.49,16608.62,55837.11,2,9800.0
2024-11-17,39228.49,16608.62,55837.11,2,9800.0
2024-11-18,39228.49,16608.62,55837.11,2,9800.0
2024-11-19,39228.49,16608.62,55837.11,2,9800.0
2024-11-20,39228.49,16608.62,55837.11,2,9800.0
2024-11-21,39228.49,16608.62,55837.11,2,9800.0
2024-11-22,39228.49,16608.62,55837.11,2,9800.0
2024-11-23,39228.49,16608.62,55837.11,2,9800.0
2024-11-24,39228.49,16608.62,55837.11,2,9800.0
2024-11-25,56364.8,0.0,56364.8,0,9800.0
2024-11-26,14091.2,42273.6,56364.8,4,9800.0
2024-11-27,33468.57,26186.8,59655.38,2,9800.0
2024-11-28,33468.57,26186.8,59655.38,2,9800.0
2024-11-29,6623.65,53031.72,59655.38,5,9800.0
2024-11-30,6623.65,53031.72,59655.38,5,9800.0
2024-12-01,6823.65,53031.72,59855.38,5,10000.0
2024-12-02,16666.79,44083.42,60750.21,4,10000.0
2024-12-03,16666.79,44083.42,60750.21,4,10000.0
2024-12-04,16666.79,44083.42,60750.21,4,10000.0
2024-12-05,16666.79,44083.42,60750.21,4,10000.0
2024-12-06,16666.79,44083.42,60750.21,4,10000.0
2024-12-07,16666.79,44083.42,60750.21,4,10000.0
2024-12-08,16666.79,44083.42,60750.21,4,10000.0
2024-12-09,16666.79,44083.42,60750.21,4,10000.0
2024-12-10,16666.79,44083.42,60750.21,4,10000.0
2024-12-11,16666.79,44083.42,60750.21,4,10000.0
2024-12-12,16666.79,44083.42,60750.21,4,10000.0
2024-12-13,16666.79,44083.42,60750.21,4,10000.0
2024-12-14,16666.79,44083.42,60750.21,4,10000.0
2024-12-15,16666.79,44083.42,60750.21,4,10000.0
2024-12-16,16666.79,44083.42,60750.21,4,10000.0
2024-12-17,16666.79,44083.42,60750.21,4,10000.0
2024-12-18,16666.79,44083.42,60750.21,4,10000.0
2024-12-19,0.0,60750.21,60750.21,6,10000.0
2024-12-20,0.0,60750.21,60750.21,6,10000.0
2024-12-21,0.0,60750.21,60750.21,6,10000.0
2024-12-22,0.0,60750.21,60750.21,6,10000.0
2024-12-23,0.0,60750.21,60750.21,6,10000.0
2024-12-24,0.0,60750.21,60750.21,6,10000.0
2024-12-25,0.0,60750.21,60750.21,6,10000.0
2024-12-26,0.0,60102.01,60102.01,7,10000.0
2024-12-27,11767.71,49477.25,61244.96,5,10000.0
2024-12-28,11767.71,49477.25,61244.96,5,10000.0
2024-12-29,11767.71,49477.25,61244.96,5,10000.0
2024-12-30,28475.1,31580.63,60055.73,3,10000.0
2024-12-31,19466.74,40588.99,60055.73,4,10000.0
2025-01-01,19666.74,40588.99,60255.73,4,10200.0
2025-01-02,19666.74,40588.99,60255.73,4,10200.0
2025-01-03,19666.74,40588.99,60255.73,4,10200.0
2025-01-04,19666.74,40588.99,60255.73,4,10200.0
2025-01-05,19666.74,40588.99,60255.73,4,10200.0
2025-01-06,37132.42,25401.44,62533.86,3,10200.0
2025-01-07,37132.42,25401.44,62533.86,3,10200.0
2025-01-08,37132.42,25401.44,62533.86,3,10200.0
2025-01-09,37132.42,25401.44,62533.86,3,10200.0
2025-01-10,37132.42,25401.44,62533.86,3,10200.0
2025-01-11,37132.42,25401.44,62533.86,3,10200.0
2025-01-12,37132.42,25401.44,62533.86,3,10200.0
2025-01-13,37132.42,25401.44,62533.86,3,10200.0
2025-01-14,37132.42,25401.44,62533.86,3,10200.0
2025-01-15,37132.42,25401.44,62533.86,3,10200.0
2025-01-16,37132.42,25401.44,62533.86,3,10200.0
2025-01-17,37132.42,25401.44,62533.86,3,10200.0
2025-01-18,37132.42,25401.44,62533.86,3,10200.0
2025-01-19,37132.42,25401.44,62533.86,3,10200.0
2025-01-20,37132.42,25401.44,62533.86,3,10200.0
2025-01-21,38672.31,23922.2,62594.51,2,10200.0
2025-01-22,38672.31,23922.2,62594.51,2,10200.0
2025-01-23,38672.31,23922.2,62594.51,2,10200.0
2025-01-24,38672.31,23922.2,62594.51,2,10200.0
2025-01-25,38672.31,23922.2,62594.51,2,10200.0
2025-01-26,38672.31,23922.2,62594.51,2,10200.0
2025-01-27,10504.78,52089.73,62594.51,4,10200.0
2025-01-28,10504.78,52089.73,62594.51,4,10200.0
2025-01-29,0.0,62594.51,62594.51,5,10200.0
2025-01-30,0.0,62108.96,62108.96,5,10200.0
2025-01-31,9375.09,53586.15,62961.24,4,10200.0
2025-02-01,9575.09,53586.15,63161.24,4,10400.0
2025-02-02,9575.09,53586.15,63161.24,4,10400.0
2025-02-03,9575.09,53586.15,63161.24,4,10400.0
2025-02-04,9575.09,53586.15,63161.24,4,10400.0
2025-02-05,9575.09,53586.15,63161.24,4,10400.0
2025-02-06,9575.09,53586.15,63161.24,4,10400.0
2025-02-07,9575.09,53586.15,63161.24,4,10400.0
2025-02-08,9575.09,53586.15,63161.24,4,10400.0
2025-02-09,9575.09,53586.15,63161.24,4,10400.0
2025-02-10,9575.09,53586.15,63161.24,4,10400.0
2025-02-11,9575.09,53586.15,63161.24,4,10400.0
2025-02-12,9575.09,53586.15,63161.24,4,10400.0
2025-02-13,9575.09,53586.15,63161.24,4,10400.0
2025-02-14,9575.09,53586.15,63161.24,4,10400.0
2025-02-15,9575.09,53586.15,63161.24,4,10400.0
2025-02-16,9575.09,53586.15,63161.24,4,10400.0
2025-02-17,9575.09,53586.15,63161.24,4,10400.0
2025-02-18,9575.09,53586.15,63161.24,4,10400.0
2025-02-19,9575.09,53586.15,63161.24,4,10400.0
2025-02-20,9575.09,53586.15,63161.24,4,10400.0
2025-02-21,9575.09,53586.15,63161.24,4,10400.0
2025-02-22,9575.09,53586.15,63161.24,4,10400.0
2025-02-23,9575.09,53586.15,63161.24,4,10400.0
2025-02-24,9575.09,53586.15,63161.24,4,10400.0
2025-02-25,9575.09,53586.15,63161.24,4,10400.0
2025-02-26,0.0,63063.6,63063.6,5,10400.0
2025-02-27,0.0,63063.6,63063.6,5,10400.0
2025-02-28,0.0,63355.63,63355.63,6,10400.0
2025-03-01,200.0,63355.63,63555.63,6,10600.0
2025-03-02,200.0,63355.63,63555.63,6,10600.0
2025-03-03,200.0,63355.63,63555.63,6,10600.0
2025-03-04,200.0,63355.63,63555.63,6,10600.0
2025-03-05,200.0,63355.63,63555.63,6,10600.0
2025-03-06,200.0,63355.63,63555.63,6,10600.0
2025-03-07,200.0,63355.63,63555.63,6,10600.0
2025-03-08,200.0,63355.63,63555.63,6,10600.0
2025-03-09,200.0,63355.63,63555.63,6,10600.0
2025-03-10,10653.68,53852.28,64505.96,5,10600.0
2025-03-11,10653.68,53852.28,64505.96,5,10600.0
2025-03-12,10653.68,53852.28,64505.96,5,10600.0
2025-03-13,10653.68,53852.28,64505.96,5,10600.0
2025-03-14,10653.68,53852.28,64505.96,5,10600.0
2025-03-15,10653.68,53852.28,64505.96,5,10600.0
2025-03-16,10653.68,53852.28,64505.96,5,10600.0
2025-03-17,10653.68,53852.28,64505.96,5,10600.0
2025-03-18,10653.68,53852.28,64505.96,5,10600.0
2025-03-19,10653.68,53852.28,64505.96,5,10600.0
2025-03-20,10653.68,53852.28,64505.96,5,10600.0
2025-03-21,10653.68,53852.28,64505.96,5,10600.0
2025-03-22,10653.68,53852.28,64505.96,5,10600.0
2025-03-23,10653.68,53852.28,64505.96,5,10600.0
2025-03-24,0.0,64505.96,64505.96,7,10600.0
2025-03-25,0.0,64505.96,64505.96,7,10600.0
2025-03-26,0.0,64505.96,64505.96,7,10600.0
2025-03-27,0.0,64505.96,64505.96,7,10600.0
2025-03-28,0.0,56725.41,56725.41,7,10600.0
2025-03-29,0.0,56725.41,56725.41,7,10600.0
2025-03-30,0.0,56725.41,56725.41,7,10600.0
2025-03-31,0.0,57732.92,57732.92,6,10600.0
2025-04-01,9725.93,49072.98,58798.91,5,10800.0
2025-04-02,9725.93,49072.98,58798.91,5,10800.0
2025-04-03,27721.85,33424.35,61146.21,4,10800.0
2025-04-04,27721.85,33424.35,61146.21,4,10800.0
2025-04-05,27721.85,33424.35,61146.21,4,10800.0
2025-04-06,27721.85,33424.35,61146.21,4,10800.0
2025-04-07,27721.85,33424.35,61146.21,4,10800.0
2025-04-08,27721.85,33424.35,61146.21,4,10800.0
2025-04-09,27721.85,33424.35,61146.21,4,10800.0
2025-04-10,27721.85,33424.35,61146.21,4,10800.0
2025-04-11,27721.85,33424.35,61146.21,4,10800.0
2025-04-12,27721.85,33424.35,61146.21,4,10800.0
2025-04-13,27721.85,33424.35,61146.21,4,10800.0
2025-04-14,27721.85,33424.35,61146.21,4,10800.0
2025-04-15,27721.85,33424.35,61146.21,4,10800.0
2025-04-16,27721.85,33424.35,61146.21,4,10800.0
2025-04-17,27721.85,33424.35,61146.21,4,10800.0
2025-04-18,27721.85,33424.35,61146.21,4,10800.0
2025-04-19,27721.85,33424.35,61146.21,4,10800.0
2025-04-20,27721.85,33424.35,61146.21,4,10800.0
2025-04-21,44320.07,18991.12,63311.19,3,10800.0
2025-04-22,22161.15,41150.04,63311.19,5,10800.0
2025-04-23,56207.2,9315.23,65522.42,2,10800.0
2025-04-24,46378.83,19143.59,65522.42,3,10800.0
2025-04-25,33274.35,32248.08,65522.42,4,10800.0
2025-04-26,33274.35,32248.08,65522.42,4,10800.0
2025-04-27,33274.35,32248.08,65522.42,4,10800.0
2025-04-28,3789.26,61733.17,65522.42,6,10800.0
2025-04-29,0.0,65522.42,65522.42,7,10800.0
2025-04-30,7492.03,57184.98,64677.01,6,10800.0
2025-05-01,18503.23,47356.62,65859.84,5,11000.0
2025-05-02,18503.23,47356.62,65859.84,5,11000.0
2025-05-03,18503.23,47356.62,65859.84,5,11000.0
2025-05-04,18503.23,47356.62,65859.84,5,11000.0
2025-05-05,18503.23,47356.62,65859.84,5,11000.0
2025-05-06,18503.23,47356.62,65859.84,5,11000.0
2025-05-07,18503.23,47356.62,65859.84,5,11000.0
2025-05-08,18503.23,47356.62,65859.84,5,11000.0
2025-05-09,32918.16,34252.13,67170.29,4,11000.0
2025-05-10,32918.16,34252.13,67170.29,4,11000.0
2025-05-11,32918.16,34252.13,67170.29,4,11000.0
2025-05-12,70348.8,977.78,71326.59,1,11000.0
2025-05-13,70348.8,977.78,71326.59,1,11000.0
2025-05-14,70348.8,977.78,71326.59,1,11000.0
2025-05-15,70348.8,977.78,71326.59,1,11000.0
2025-05-16,70348.8,977.78,71326.59,1,11000.0
2025-05-17,70348.8,977.78,71326.59,1,11000.0
2025-05-18,70348.8,977.78,71326.59,1,11000.0
2025-05-19,70348.8,977.78,71326.59,1,11000.0
2025-05-20,70348.8,977.78,71326.59,1,11000.0
2025-05-21,70348.8,977.78,71326.59,1,11000.0
2025-05-22,70348.8,977.78,71326.59,1,11000.0
2025-05-23,45384.5,25942.09,71326.59,3,11000.0
2025-05-24,45384.5,25942.09,71326.59,3,11000.0
